8415,1472.88,29.71,998.14,126.57,87.375,-50.0625,152.75,100647.000,53.1273,9.34549,3.9,0
8417,1473.25,29.55,997.95,128.17,87.375,-50.0625,152.75,100648.000,53.1273,9.34549,3.9,0
8419,1473.6,29.72,998.23,125.81,87.375,-50.0625,152.75,100648.000,53.1273,9.34549,3.9,0
8420,1473.77,29.72,998.17,126.31,87.375,-50.0625,152.75,100648.000,53.1273,9.34549,3.9,0
8429,1475.36,29.73,998.19,126.14,87.375,-50.0625,152.75,100650.000,53.1273,9.34549,3.9,0
8433,1476.08,29.73,998.17,126.31,87.375,-50.0625,-1895.25,100651.000,53.1273,9.34549,3.9,0
8434,1476.25,29.73,998.16,126.4,87.375,-50.0625,152.75,100651.000,53.1273,9.34549,3.9,0
8435,1476.42,29.73,998.24,125.72,87.375,-50.0625,152.75,100651.000,53.1273,9.34549,3.9,0
8441,1477.5,29.73,998.2,126.06,87.375,-50.0625,152.75,100652.000,53.1273,9.34549,3.9,0
8446,1478.41,29.74,998.23,125.81,87.375,-50.0625,152.75,100653.000,53.1273,9.34549,3.9,0
8448,1478.75,29.74,998.29,125.3,87.375,-50.0625,152.75,100654.000,53.1273,9.34549,3.9,0
8455,1479.99,29.75,998.17,126.31,87.375,-50.0625,152.75,100655.000,53.1273,9.34549,3.9,0
8459,1480.72,29.65,997.99,127.83,87.375,-50.0625,152.75,100656.000,53.1273,9.34549,3.9,0
8461,1481.06,29.74,998.18,126.23,87.375,-50.0625,152.75,100656.000,53.1273,9.34549,3.9,0
8463,1481.4,29.75,998.22,125.89,87.375,-50.0625,152.75,100656.000,53.1273,9.34549,3.9,0
8464,1481.58,29.75,998.14,126.57,87.375,-50.0625,152.75,100656.000,53.1273,9.34549,3.9,0
8465,1481.77,29.75,998.16,126.4,87.375,-50.0625,152.75,100657.000,53.1273,9.34549,3.9,0
8466,1481.95,29.75,998.28,125.39,87.375,-50.0625,152.75,100657.000,53.1273,9.34549,3.9,0
8467,1482.12,29.75,998.19,126.14,87.375,-50.0625,152.75,100657.000,53.1273,9.34549,3.9,0
8469,1482.46,29.75,998.14,126.57,87.375,-50.0625,152.75,100657.000,53.1273,9.34549,3.9,0
8470,1482.65,29.75,998.19,126.14,87.375,-50.0625,152.75,100657.000,53.1273,9.34549,3.9,0
8471,1482.84,29.75,998.2,126.06,87.375,-50.0625,152.75,100658.000,53.127298,9.34549,3.9,0
8472,1483.02,29.75,998.31,125.13,87.375,-50.0625,152.75,100658.000,53.127298,9.34549,3.9,0
8475,1483.54,29.75,998.18,126.23,87.375,-50.0625,152.75,100658.000,53.127298,9.34549,3.9,0
8483,1484.95,29.76,998.21,125.98,87.375,-50.0625,-1895.25,100700.000,53.127298,9.34549,4.0,0
8487,1485.68,29.76,998.19,126.14,87.375,-50.0625,152.75,100700.000,53.127298,9.34549,4.0,0
8488,1485.85,29.76,998.21,125.98,87.375,-50.0625,152.75,100701.000,53.1273,9.34549,4.0,0
8489,1486.02,29.77,998.17,126.31,87.375,-50.0625,152.75,100701.000,53.1273,9.34549,4.0,0
8494,1486.91,29.77,998.2,126.06,87.375,-50.0625,152.75,100702.000,53.1273,9.34549,4.0,0
8496,1487.26,29.77,998.22,125.89,87.375,-50.0625,152.75,100702.000,53.1273,9.34549,4.0,0
8498,1487.61,29.77,998.2,126.06,87.375,-50.0625,152.75,100702.000,53.1273,9.34549,4.0,0
8500,1487.98,29.68,997.97,128.0,87.375,-50.0625,152.75,100703.000,53.1273,9.34549,4.0,0
8501,1488.15,29.77,998.22,125.89,87.375,-50.0625,152.75,100703.000,53.1273,9.34549,4.0,0
8505,1488.86,29.77,998.15,126.48,87.375,-50.0625,152.75,100704.000,53.127298,9.34549,4.0,0
8506,1489.05,29.77,998.2,126.06,87.375,-50.0625,152.75,100704.000,53.127298,9.34549,4.0,0
8508,1489.4,29.77,998.15,126.48,87.375,-50.0625,152.75,100704.000,53.127298,9.34549,4.0,0
8510,1489.74,29.77,998.18,126.23,87.375,-50.0625,152.75,100705.000,53.127298,9.34549,4.0,0
8511,1489.92,29.77,998.18,126.23,87.375,-50.0625,152.75,100705.000,53.127298,9.34549,4.0,0
8512,1490.1,29.77,998.15,126.48,87.375,-50.0625,152.75,100705.000,53.127298,9.34549,4.0,0
8517,1491.0,29.78,998.24,125.72,87.375,-50.0625,152.75,100706.000,53.127297,9.34549,4.0,0
8521,1491.72,29.78,998.19,126.14,87.375,-50.0625,152.75,100707.000,53.127297,9.34549,4.0,0
8522,1491.89,29.79,998.2,126.06,87.375,-50.0625,152.75,100707.000,53.127297,9.34549,4.0,0
8524,1492.24,29.78,998.17,126.31,87.375,-50.0625,152.75,100707.000,53.127297,9.34549,4.0,0
8526,1492.61,29.78,998.17,126.31,87.375,-50.0625,152.75,100707.000,53.127297,9.34549,4.0,0
8528,1492.97,29.78,998.22,125.89,87.375,-50.0625,152.75,100708.000,53.127295,9.34549,4.0,0
8530,1493.31,29.62,997.99,127.83,87.375,-50.0625,152.75,100708.000,53.127295,9.34549,4.0,0
8531,1493.49,29.79,998.16,126.4,87.375,-50.0625,152.75,100708.000,53.127295,9.34549,4.0,0
8532,1493.68,29.79,998.18,126.23,87.375,-50.0625,152.75,100709.000,53.127295,9.34549,4.0,0
8535,1494.21,29.79,998.21,125.98,87.375,-50.0625,152.75,100709.000,53.127295,9.34549,4.0,0
8538,1494.74,29.79,998.14,126.57,87.375,-50.0625,152.75,100710.000,53.127293,9.34549,4.0,0
8542,1495.46,29.66,998.0,127.75,87.375,-50.0625,152.75,100710.000,53.127293,9.34549,4.0,0
8544,1495.8,29.79,998.21,125.98,87.375,-50.0625,152.75,100711.000,53.127292,9.34549,4.0,0
8545,1495.99,29.8,998.19,126.14,87.375,-50.0625,152.75,100711.000,53.127292,9.34549,4.0,0
8546,1496.17,29.8,998.19,126.14,87.375,-50.0625,152.75,100711.000,53.127292,9.34549,4.0,0
8547,1496.36,29.79,998.21,125.98,87.375,-50.0625,152.75,100711.000,53.127292,9.34549,4.0,0
8550,1496.88,29.8,998.22,125.89,87.375,-50.0625,-1895.25,100712.000,53.127292,9.34549,4.0,0
8551,1497.05,29.8,998.16,126.4,87.375,-50.0625,152.75,100712.000,53.127292,9.34549,4.0,0
8554,1497.6,29.8,998.19,126.14,87.375,-50.0625,152.75,100712.000,53.127292,9.34549,4.0,0
